9.0, 10, 0, 1, 0.000018, 0.000000
9.0, 10, 0, 1, 0.000019, 0.000000
9.0, 10, 0, 1, 0.000019, 0.000000
9.0, 10, 0, 1, 0.000019, 0.000000
9.0, 10, 0, 2, 0.000138, 0.000000
9.0, 10, 0, 2, 0.000122, 0.000000
9.0, 10, 0, 2, 0.000120, 0.000000
9.0, 10, 0, 2, 0.000123, 0.000000
9.0, 10, 0, 4, 0.000193, 0.000000
9.0, 10, 0, 4, 0.000184, 0.000000
9.0, 10, 0, 4, 0.000209, 0.000000
9.0, 10, 0, 4, 0.000191, 0.000000
9.0, 10, 0, 8, 0.000379, 0.000000
9.0, 10, 0, 8, 0.000397, 0.000000
9.0, 10, 0, 8, 0.000353, 0.000000
9.0, 10, 0, 8, 0.000371, 0.000000
9.0, 10, 0, 10, 0.000455, 0.000000
9.0, 10, 0, 10, 0.000448, 0.000000
9.0, 10, 0, 10, 0.000437, 0.000000
9.0, 10, 0, 10, 0.000456, 0.000000
9.0, 10, 0, 12, 0.000522, 0.000000
9.0, 10, 0, 12, 0.000574, 0.000000
9.0, 10, 0, 12, 0.000528, 0.000000
9.0, 10, 0, 12, 0.000552, 0.000000
9.0, 10, 0, 14, 0.000652, 0.000000
9.0, 10, 0, 14, 0.000652, 0.000000
9.0, 10, 0, 14, 0.000626, 0.000000
9.0, 10, 0, 14, 0.000621, 0.000000
9.0, 10, 0, 15, 0.000643, 0.000000
9.0, 10, 0, 15, 0.000647, 0.000000
9.0, 10, 0, 15, 0.000668, 0.000000
9.0, 10, 0, 15, 0.000665, 0.000000
9.0, 10, 0, 16, 0.000693, 0.000000
9.0, 10, 0, 16, 0.000699, 0.000000
9.0, 10, 0, 16, 0.000696, 0.000000
9.0, 10, 0, 16, 0.000700, 0.000000
9.0, 10, 100, 1, 0.001108, 90.258317
9.0, 10, 100, 1, 0.001203, 83.137839
9.0, 10, 100, 1, 0.001111, 90.025842
9.0, 10, 100, 1, 0.001112, 89.929331
9.0, 10, 100, 2, 0.001272, 78.618632
9.0, 10, 100, 2, 0.001245, 80.319877
9.0, 10, 100, 2, 0.001270, 78.736700
9.0, 10, 100, 2, 0.001280, 78.120767
9.0, 10, 100, 4, 0.001288, 77.643539
9.0, 10, 100, 4, 0.001342, 74.512418
9.0, 10, 100, 4, 0.001300, 76.917367
9.0, 10, 100, 4, 0.001295, 77.214728
9.0, 10, 100, 8, 0.001629, 61.383053
9.0, 10, 100, 8, 0.001593, 62.779584
9.0, 10, 100, 8, 0.001610, 62.110232
9.0, 10, 100, 8, 0.001585, 63.091215
9.0, 10, 100, 10, 0.001969, 50.790797
9.0, 10, 100, 10, 0.001941, 51.520747
9.0, 10, 100, 10, 0.001912, 52.298055
9.0, 10, 100, 10, 0.001919, 52.109629
9.0, 10, 100, 12, 0.002125, 47.058274
9.0, 10, 100, 12, 0.002155, 46.402301
9.0, 10, 100, 12, 0.002126, 47.037165
9.0, 10, 100, 12, 0.002152, 46.469134
9.0, 10, 100, 14, 0.002340, 42.737966
9.0, 10, 100, 14, 0.002295, 43.572657
9.0, 10, 100, 14, 0.002357, 42.426704
9.0, 10, 100, 14, 0.002303, 43.423791
9.0, 10, 100, 15, 0.002500, 39.999084
9.0, 10, 100, 15, 0.002426, 41.221661
9.0, 10, 100, 15, 0.002513, 39.794156
9.0, 10, 100, 15, 0.002463, 40.599206
9.0, 10, 100, 16, 0.002532, 39.494388
9.0, 10, 100, 16, 0.002525, 39.602530
9.0, 10, 100, 16, 0.002540, 39.368350
9.0, 10, 100, 16, 0.002534, 39.464659
9.0, 10, 200, 1, 0.004720, 84.746254
9.0, 10, 200, 1, 0.004359, 91.764021
9.0, 10, 200, 1, 0.004456, 89.765736
9.0, 10, 200, 1, 0.004380, 91.324457
9.0, 10, 200, 2, 0.004346, 92.040904
9.0, 10, 200, 2, 0.004246, 94.206390
9.0, 10, 200, 2, 0.004311, 92.789204
9.0, 10, 200, 2, 0.004322, 92.548632
9.0, 10, 200, 4, 0.003873, 103.276183
9.0, 10, 200, 4, 0.003859, 103.652638
9.0, 10, 200, 4, 0.003866, 103.467259
9.0, 10, 200, 4, 0.003845, 104.031847
9.0, 10, 200, 8, 0.003439, 116.314587
9.0, 10, 200, 8, 0.003492, 114.551523
9.0, 10, 200, 8, 0.003399, 117.685297
9.0, 10, 200, 8, 0.005825, 68.671835
9.0, 10, 200, 10, 0.003853, 103.812982
9.0, 10, 200, 10, 0.003835, 104.303488
9.0, 10, 200, 10, 0.003904, 102.462538
9.0, 10, 200, 10, 0.003852, 103.838683
9.0, 10, 200, 12, 0.004358, 91.789124
9.0, 10, 200, 12, 0.005520, 72.465515
9.0, 10, 200, 12, 0.004386, 91.200348
9.0, 10, 200, 12, 0.004457, 89.746528
9.0, 10, 200, 14, 0.004835, 82.727890
9.0, 10, 200, 14, 0.004786, 83.581009
9.0, 10, 200, 14, 0.004828, 82.850449
9.0, 10, 200, 14, 0.004781, 83.664369
9.0, 10, 200, 15, 0.004903, 81.581405
9.0, 10, 200, 15, 0.004895, 81.716507
9.0, 10, 200, 15, 0.004888, 81.836086
9.0, 10, 200, 15, 0.004857, 82.354290
9.0, 10, 200, 16, 0.005125, 78.051714
9.0, 10, 200, 16, 0.005191, 77.055142
9.0, 10, 200, 16, 0.005416, 73.856383
9.0, 10, 200, 16, 0.005157, 77.564568
9.0, 10, 500, 1, 0.028148, 88.816459
9.0, 10, 500, 1, 0.029013, 86.167803
9.0, 10, 500, 1, 0.028139, 88.844303
9.0, 10, 500, 1, 0.028018, 89.228360
9.0, 10, 500, 2, 0.025451, 98.227260
9.0, 10, 500, 2, 0.024922, 100.313403
9.0, 10, 500, 2, 0.025120, 99.522214
9.0, 10, 500, 2, 0.024836, 100.661041
9.0, 10, 500, 4, 0.021553, 115.992920
9.0, 10, 500, 4, 0.021424, 116.691261
9.0, 10, 500, 4, 0.021403, 116.805650
9.0, 10, 500, 4, 0.021407, 116.783535
9.0, 10, 500, 8, 0.014899, 167.796323
9.0, 10, 500, 8, 0.014771, 169.250734
9.0, 10, 500, 8, 0.014709, 169.964016
9.0, 10, 500, 8, 0.014692, 170.159843
9.0, 10, 500, 10, 0.013260, 188.535160
9.0, 10, 500, 10, 0.013294, 188.055023
9.0, 10, 500, 10, 0.013248, 188.704807
9.0, 10, 500, 10, 0.013353, 187.225654
9.0, 10, 500, 12, 0.013242, 188.793144
9.0, 10, 500, 12, 0.013158, 189.997282
9.0, 10, 500, 12, 0.013141, 190.245478
9.0, 10, 500, 12, 0.013120, 190.546248
9.0, 10, 500, 14, 0.013868, 180.269912
9.0, 10, 500, 14, 0.013544, 184.582453
9.0, 10, 500, 14, 0.013646, 183.202180
9.0, 10, 500, 14, 0.014766, 169.308123
9.0, 10, 500, 15, 0.014053, 177.899630
9.0, 10, 500, 15, 0.014625, 170.939324
9.0, 10, 500, 15, 0.014018, 178.341384
9.0, 10, 500, 15, 0.013941, 179.326527
9.0, 10, 500, 16, 0.014173, 176.391347
9.0, 10, 500, 16, 0.014251, 175.426363
9.0, 10, 500, 16, 0.013943, 179.301996
9.0, 10, 500, 16, 0.014196, 176.103992
9.0, 10, 1000, 1, 0.110146, 90.788552
9.0, 10, 1000, 1, 0.108851, 91.868738
9.0, 10, 1000, 1, 0.108367, 92.278841
9.0, 10, 1000, 1, 0.108238, 92.389010
9.0, 10, 1000, 2, 0.098471, 101.552817
9.0, 10, 1000, 2, 0.097264, 102.812908
9.0, 10, 1000, 2, 0.097222, 102.857535
9.0, 10, 1000, 2, 0.099160, 100.846918
9.0, 10, 1000, 4, 0.083551, 119.687135
9.0, 10, 1000, 4, 0.083189, 120.208185
9.0, 10, 1000, 4, 0.082930, 120.583497
9.0, 10, 1000, 4, 0.083355, 119.968537
9.0, 10, 1000, 8, 0.055036, 181.699027
9.0, 10, 1000, 8, 0.055257, 180.972278
9.0, 10, 1000, 8, 0.055041, 181.683286
9.0, 10, 1000, 8, 0.055026, 181.732092
9.0, 10, 1000, 10, 0.047393, 211.002314
9.0, 10, 1000, 10, 0.047526, 210.411663
9.0, 10, 1000, 10, 0.047465, 210.682231
9.0, 10, 1000, 10, 0.047733, 209.499416
9.0, 10, 1000, 12, 0.042341, 236.177734
9.0, 10, 1000, 12, 0.042577, 234.869750
9.0, 10, 1000, 12, 0.042589, 234.802694
9.0, 10, 1000, 12, 0.042466, 235.481596
9.0, 10, 1000, 14, 0.038703, 258.378139
9.0, 10, 1000, 14, 0.038901, 257.062202
9.0, 10, 1000, 14, 0.038778, 257.877735
9.0, 10, 1000, 14, 0.038786, 257.825424
9.0, 10, 1000, 15, 0.037232, 268.586724
9.0, 10, 1000, 15, 0.037491, 266.730090
9.0, 10, 1000, 15, 0.037223, 268.650376
9.0, 10, 1000, 15, 0.037375, 267.557013
9.0, 10, 1000, 16, 0.036141, 276.694682
9.0, 10, 1000, 16, 0.036468, 274.214583
9.0, 10, 1000, 16, 0.036115, 276.891958
9.0, 10, 1000, 16, 0.036155, 276.585205
9.0, 10, 2000, 1, 0.432750, 92.432123
9.0, 10, 2000, 1, 0.433549, 92.261790
9.0, 10, 2000, 1, 0.439201, 91.074499
9.0, 10, 2000, 1, 0.434824, 91.991245
9.0, 10, 2000, 2, 0.385642, 103.723128
9.0, 10, 2000, 2, 0.380731, 105.061090
9.0, 10, 2000, 2, 0.380382, 105.157430
9.0, 10, 2000, 2, 0.381384, 104.881198
9.0, 10, 2000, 4, 0.329063, 121.557205
9.0, 10, 2000, 4, 0.332025, 120.472837
9.0, 10, 2000, 4, 0.328826, 121.644900
9.0, 10, 2000, 4, 0.329850, 121.267258
9.0, 10, 2000, 8, 0.216182, 185.029286
9.0, 10, 2000, 8, 0.216541, 184.722479
9.0, 10, 2000, 8, 0.216192, 185.020716
9.0, 10, 2000, 8, 0.215792, 185.363734
9.0, 10, 2000, 10, 0.184329, 217.003254
9.0, 10, 2000, 10, 0.184724, 216.539161
9.0, 10, 2000, 10, 0.184847, 216.395045
9.0, 10, 2000, 10, 0.185166, 216.022239
9.0, 10, 2000, 12, 0.162765, 245.753040
9.0, 10, 2000, 12, 0.162834, 245.649050
9.0, 10, 2000, 12, 0.163086, 245.269461
9.0, 10, 2000, 12, 0.162834, 245.648690
9.0, 10, 2000, 14, 0.146055, 273.869464
9.0, 10, 2000, 14, 0.146349, 273.319345
9.0, 10, 2000, 14, 0.146976, 272.153288
9.0, 10, 2000, 14, 0.147252, 271.643017
9.0, 10, 2000, 15, 0.140250, 285.205057
9.0, 10, 2000, 15, 0.140707, 284.278646
9.0, 10, 2000, 15, 0.140209, 285.288473
9.0, 10, 2000, 15, 0.140681, 284.331160
9.0, 10, 2000, 16, 0.134468, 297.468369
9.0, 10, 2000, 16, 0.134618, 297.136987
9.0, 10, 2000, 16, 0.134410, 297.596589
9.0, 10, 2000, 16, 0.132864, 301.059734
9.0, 10, 5000, 1, 2.701951, 92.525733
9.0, 10, 5000, 1, 2.705846, 92.392551
9.0, 10, 5000, 1, 2.701663, 92.535597
9.0, 10, 5000, 1, 2.698422, 92.646733
9.0, 10, 5000, 2, 2.352299, 106.279007
9.0, 10, 5000, 2, 2.359664, 105.947278
9.0, 10, 5000, 2, 2.355976, 106.113141
9.0, 10, 5000, 2, 2.367588, 105.592694
9.0, 10, 5000, 4, 2.030253, 123.137367
9.0, 10, 5000, 4, 2.038148, 122.660366
9.0, 10, 5000, 4, 2.037843, 122.678735
9.0, 10, 5000, 4, 2.032960, 122.973402
9.0, 10, 5000, 8, 1.329512, 188.038936
9.0, 10, 5000, 8, 1.304873, 191.589528
9.0, 10, 5000, 8, 1.330349, 187.920618
9.0, 10, 5000, 8, 1.325505, 188.607358
9.0, 10, 5000, 10, 1.128120, 221.607641
9.0, 10, 5000, 10, 1.131692, 220.908175
9.0, 10, 5000, 10, 1.037774, 240.900215
9.0, 10, 5000, 10, 1.129227, 221.390400
9.0, 10, 5000, 12, 0.995527, 251.123267
9.0, 10, 5000, 12, 0.997246, 250.690395
9.0, 10, 5000, 12, 0.993705, 251.583711
9.0, 10, 5000, 12, 0.990850, 252.308631
9.0, 10, 5000, 14, 0.889773, 280.970498
9.0, 10, 5000, 14, 0.894366, 279.527613
9.0, 10, 5000, 14, 0.892142, 280.224431
9.0, 10, 5000, 14, 0.890947, 280.600348
9.0, 10, 5000, 15, 0.852745, 293.170858
9.0, 10, 5000, 15, 0.846916, 295.188675
9.0, 10, 5000, 15, 0.846647, 295.282441
9.0, 10, 5000, 15, 0.849692, 294.224223
9.0, 10, 5000, 16, 0.816434, 306.209723
9.0, 10, 5000, 16, 0.814391, 306.977801
9.0, 10, 5000, 16, 0.818682, 305.368890
9.0, 10, 5000, 16, 0.863169, 289.630435
9.0, 10, 10000, 1, 10.962730, 91.218153
9.0, 10, 10000, 1, 10.958348, 91.254630
9.0, 10, 10000, 1, 10.931561, 91.478244
9.0, 10, 10000, 1, 10.917835, 91.593251
9.0, 10, 10000, 2, 9.427101, 106.077148
9.0, 10, 10000, 2, 9.424810, 106.102933
9.0, 10, 10000, 2, 9.439119, 105.942089
9.0, 10, 10000, 2, 9.425096, 106.099715
9.0, 10, 10000, 4, 7.830384, 127.707657
9.0, 10, 10000, 4, 7.860837, 127.212917
9.0, 10, 10000, 4, 7.906852, 126.472583
9.0, 10, 10000, 4, 7.854506, 127.315454
9.0, 10, 10000, 8, 5.341626, 187.208916
9.0, 10, 10000, 8, 5.338210, 187.328716
9.0, 10, 10000, 8, 5.344165, 187.119968
9.0, 10, 10000, 8, 5.354704, 186.751681
9.0, 10, 10000, 10, 4.476873, 223.370188
9.0, 10, 10000, 10, 4.470818, 223.672713
9.0, 10, 10000, 10, 4.610046, 216.917579
9.0, 10, 10000, 10, 4.589218, 217.902052
9.0, 10, 10000, 12, 3.879058, 257.794555
9.0, 10, 10000, 12, 3.894230, 256.790166
9.0, 10, 10000, 12, 3.880019, 257.730700
9.0, 10, 10000, 12, 4.200176, 238.085261
9.0, 10, 10000, 14, 6.355449, 157.345296
9.0, 10, 10000, 14, 6.197753, 161.348800
9.0, 10, 10000, 14, 6.131331, 163.096719
9.0, 10, 10000, 14, 6.123718, 163.299485
9.0, 10, 10000, 15, 6.002817, 166.588456
9.0, 10, 10000, 15, 3.306377, 302.445855
9.0, 10, 10000, 15, 3.333058, 300.024771
9.0, 10, 10000, 15, 3.305558, 302.520766
9.0, 10, 10000, 16, 3.195579, 312.932330
9.0, 10, 10000, 16, 3.224406, 310.134641
9.0, 10, 10000, 16, 3.193320, 313.153728
9.0, 10, 10000, 16, 3.174347, 315.025405
